sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
0.000000,0.002065,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.050118,0.001177,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.099955,0.000983,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.150130,0.000960,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.199989,0.001176,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.250120,0.001180,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.299993,0.001166,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.350095,0.001008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.400031,0.000950,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.450094,0.000884,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.500096,0.000884,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.550159,0.000903,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.600140,0.001089,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.649962,0.001188,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.700128,0.001134,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.749954,0.001128,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.800141,0.001209,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.849981,0.001073,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.900163,0.001162,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.949973,0.001055,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.000131,0.001137,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.049957,0.001065,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.100111,0.001144,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.149979,0.001066,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.200152,0.001387,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.250109,0.001255,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.300096,0.001302,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.350103,0.001306,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.399992,0.001252,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.450119,0.001203,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.499986,0.001301,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.550136,0.001441,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.600031,0.001276,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.650139,0.001266,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.699990,0.001204,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.750319,0.001220,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.799957,0.001174,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.850117,0.001366,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.900194,0.001280,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.950163,0.001329,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.000355,0.001472,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.050016,0.001410,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.100138,0.001346,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.149986,0.001473,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.200155,0.001369,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.249995,0.001296,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.300111,0.001295,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.349983,0.001268,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.400176,0.001248,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.449998,0.001311,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.500326,0.001269,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.549992,0.001284,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.600153,0.001335,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.650108,0.001145,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.700131,0.001612,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.750119,0.001265,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.800026,0.001317,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.850106,0.001664,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.899972,0.001011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.950106,0.001028,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.999992,0.001189,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.050097,0.001465,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.099962,0.001358,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.150094,0.001229,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.200025,0.001480,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.250386,0.001410,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.299998,0.001377,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.350132,0.001342,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.400170,0.001209,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.450100,0.001191,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.500370,0.001181,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.550019,0.001144,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.600142,0.001125,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.649978,0.001216,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.700163,0.001136,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.749980,0.001161,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.800141,0.001168,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.849980,0.001181,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.900147,0.001230,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.949977,0.001222,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.000434,0.001146,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.049959,0.001150,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.100152,0.001073,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.150167,0.001179,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.200143,0.001077,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.250284,0.001173,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.300019,0.001066,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.350141,0.001164,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.400012,0.001108,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.450110,0.001138,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.499967,0.001122,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.550086,0.001151,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.599974,0.001372,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.650089,0.001159,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.699961,0.001235,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.750101,0.001124,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.800028,0.001208,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.850114,0.001144,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.900149,0.001132,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.950087,0.001112,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.000389,0.001217,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.050017,0.001142,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.100091,0.001210,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.149976,0.001199,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.200148,0.001099,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.249998,0.001160,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.300106,0.001148,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.349987,0.001249,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.400148,0.001157,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.449943,0.001165,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.500104,0.001186,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.549985,0.001223,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.600162,0.001117,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.650108,0.001157,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.700130,0.001151,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.750100,0.001176,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.799965,0.001212,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.850097,0.001180,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.899977,0.001230,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.950124,0.001141,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.000022,0.001369,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.050124,0.001265,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.099976,0.001167,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.150118,0.001078,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.199959,0.001039,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.250101,0.001058,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.299978,0.001071,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.350139,0.000970,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.400120,0.000938,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.450110,0.000861,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.500130,0.000891,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.550015,0.000971,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.600142,0.000868,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.649944,0.000911,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.700124,0.000864,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.749946,0.000870,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.800158,0.000911,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.849996,0.000954,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.900165,0.000901,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.949985,0.000905,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.000102,0.000840,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.049961,0.000823,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.100124,0.000876,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.150091,0.000828,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.200116,0.000936,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.250094,0.000877,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.299976,0.000896,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.350091,0.000948,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.399947,0.000890,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.450080,0.000953,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.499970,0.000900,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.550093,0.000931,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.599989,0.000917,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.650118,0.000986,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.699966,0.000972,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.750114,0.000976,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.799984,0.001388,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.850103,0.001542,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.900126,0.001177,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.950102,0.001206,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.000128,0.001137,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.049976,0.001166,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.100153,0.001163,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.149991,0.001220,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.200150,0.001167,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.249986,0.001120,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.300125,0.001169,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.349977,0.001147,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.400116,0.001206,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.449944,0.001175,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.500088,0.001360,0,0.000000,0.000000,0.000000,0.000000,0.000000 
