time,Intercooler_pressure,intercooler_temperature,intake_manifold_pressure,air_mass_flow,engine_speed,throttle_position,wastegate_position,injected_fuel_mass,ambient_pressure,ambient_temperature
0,101471.000671387,298.775,22137.0239257812,0.00216266083717346,91.6764762699336,2.04793095588684,0.61278678894043,0.000402362791697184,101303.7109375,300.364754104614
0.0501816660689656,101428.596496582,298.775,23211.1644744873,0.00216113138198853,91.5495841008424,2.04793095588684,0.61278678894043,0.000402362791697184,101303.7109375,300.364754104614
0.100005327380131,101456.596374512,298.775,22332.3211669922,0.00216224956512451,91.7333613908177,2.1189022064209,0.61278678894043,0.000403436168034871,101303.7109375,300.365147018433
0.150141992851786,101426.979064941,298.775,22722.9194641113,0.00216712713241577,91.5756042499569,2.1189022064209,0.61278678894043,0.000404490995407104,101303.7109375,300.367151641846
0.200012654790044,101426.094055176,298.775,22527.6203155518,0.00217086839675903,91.9642958068472,2.1189022064209,0.61278678894043,0.000404490995407104,101303.7109375,300.367151641846
0.250209321055081,101454.1015625,298.775,22429.9716949463,0.00216235208511353,91.738717540402,2.08341646194458,0.61278678894043,0.000404157789548238,101303.7109375,300.365360641479
0.300404987307047,101469.818115234,298.775,22820.5680847168,0.00216799855232239,91.7594901969047,2.08341646194458,0.61278678894043,0.000404157789548238,101303.7109375,300.365360641479
0.350170647850973,101425.300598145,298.775,22332.3211669922,0.00217205381393433,91.8943654576795,2.04793095588684,0.61278678894043,0.000402623772621155,101230.46875,300.363844299316
0.400009309369125,101423.988342285,298.775,23113.5158538818,0.00215377187728882,91.7213068584595,2.04793095588684,0.626550559997559,0.000401012500127157,101230.46875,300.366049194336
0.450211975712591,101423.805236816,298.775,22137.0239257812,0.00215728807449341,91.7427442399702,2.04793095588684,0.61278678894043,0.000401012500127157,101230.46875,300.366049194336
0.500158638658831,101423.805236816,298.775,23406.4636230469,0.00216590523719788,91.8245245907244,2.04793095588684,0.61278678894043,0.000399667596817017,101230.46875,300.366096878052
0.550159302321845,101423.805236816,298.775,22137.0239257812,0.00215565633773804,91.6758115449255,2.04793095588684,0.626550559997559,0.000399291769663493,101230.46875,300.364466094971
0.60016996612103,101472.434997559,298.775,23406.4636230469,0.00215778565406799,91.5802701081867,2.1189022064209,0.61278678894043,0.000399291769663493,101230.46875,300.364466094971
0.650074628510993,101477.035522461,298.775,22137.0239257812,0.00215931987762451,91.6517408297289,2.08341646194458,0.61278678894043,0.000401127282778422,101230.46875,300.366575622559
0.700136292982279,101436.5234375,298.775,23211.1644744873,0.00215911722183228,91.6925319355134,2.08341646194458,0.61278678894043,0.000401127282778422,101303.7109375,300.366575622559
0.750035955306885,101464.889526367,298.775,22332.3211669922,0.00216032457351685,91.8748775100867,2.08341646194458,0.61278678894043,0.000401536726951599,101303.7109375,300.366690063477
0.800200621148178,101428.421020508,298.775,22722.9194641113,0.00215727734565735,91.7521143059496,2.04793095588684,0.61278678894043,0.000399950440724691,101303.7109375,300.366640472412
0.850080283205898,101426.002502441,298.775,22527.6203155518,0.00215325880050659,91.732690274223,2.0124454498291,0.61278678894043,0.000399950440724691,101303.7109375,300.366640472412
0.900138947639789,101449.554443359,298.775,22332.3211669922,0.00214462566375732,91.7923301689386,2.0124454498291,0.626550559997559,0.000398394091924032,101303.7109375,300.364925765991
0.950046610070785,101446.94519043,298.775,22722.9194641113,0.0021361243724823,91.5602516589048,2.0124454498291,0.61278678894043,0.00039902020295461,101303.7109375,300.36347618103
1.00016327527192,101491.386413574,298.775,22137.0239257812,0.0021433892250061,91.6811613029232,2.04793095588684,0.61278678894043,0.00039902020295461,101303.7109375,300.36347618103
1.05023293985323,101437.622070312,298.775,23113.5158538818,0.00214437651634216,91.5802701081867,2.04793095588684,0.626550559997559,0.000400610955556234,101303.7109375,300.364065551758
