time,Intercooler_pressure,intercooler_temperature,intake_manifold_pressure,air_mass_flow,engine_speed,throttle_position,wastegate_position,injected_fuel_mass,ambient_pressure,ambient_temperature
0,101524.040222168,300.025,22429.9716949463,0.00205135893821716,91.5322437263526,1.90101087093353,0.61278678894043,0.000387085501352946,101450.1953125,302.072597885132
0.0501586218410921,101509.017944336,300.025,21746.4275360107,0.00205943512916565,91.4489805275035,1.90101087093353,0.61278678894043,0.000386580125490824,101450.1953125,302.074026489258
0.100158241711142,101505.706787109,300.025,22722.9194641113,0.00206274175643921,91.6483980299286,1.90101087093353,0.61278678894043,0.000385490194956462,101450.1953125,302.075235748291
0.150059860366127,101530.570983887,300.025,21648.7770080566,0.00205272698402405,91.4982468771411,1.90101087093353,0.61278678894043,0.000385490194956462,101450.1953125,302.075235748291
0.200140481239941,101576.988220215,300.025,22918.2167053223,0.00205581569671631,91.5842712414084,1.90101087093353,0.61278678894043,0.000383539398511251,101450.1953125,302.076258087158
0.250034099795357,101574.38659668,300.025,21648.7770080566,0.00205751919746399,91.4476510774873,1.93649637699127,0.61278678894043,0.000383539398511251,101450.1953125,302.076258087158
0.300384724017022,101520.034790039,300.025,22722.9194641113,0.0020572350025177,91.5902793328276,1.93649637699127,0.61278678894043,0.000383533533414205,101450.1953125,302.077122116089
0.350004339175939,101565.66619873,300.025,21844.0761566162,0.00205475211143494,91.678483228131,1.93649637699127,0.61278678894043,0.000384627000490824,101450.1953125,302.077854537964
0.40019496141349,101517.837524414,300.025,22234.6725463867,0.00205257749557495,91.6764762699336,1.93649637699127,0.61278678894043,0.000384627000490824,101450.1953125,302.077854537964
0.450042579398541,101527.481079102,300.025,22137.0239257812,0.00204814982414246,91.3319953176674,1.86552536487579,0.61278678894043,0.000384934735298157,101450.1953125,302.07847442627
0.50038720354587,101536.148071289,300.025,21941.7247772217,0.00206073260307312,91.4716131357115,1.90101087093353,0.61278678894043,0.000385565916697184,101450.1953125,302.078998947144
0.550026818952119,101560.806274414,300.025,22429.9716949463,0.00204702997207642,91.4263543108822,1.90101087093353,0.61278678894043,0.000385565916697184,101450.1953125,302.078998947144
0.600171440619761,101515.365600586,300.025,21648.7770080566,0.00205624175071716,91.5362448595744,1.90101087093353,0.61278678894043,0.000386557086308797,101450.1953125,302.079443359375
0.650180060601087,101504.295349121,300.025,22722.9194641113,0.00206538891792297,91.5495841008424,1.93649637699127,0.61278678894043,0.000386557086308797,101450.1953125,302.079443359375
0.700200680731541,101533.500671387,300.025,21551.1283874512,0.00205227208137512,91.5956290908254,1.93649637699127,0.61278678894043,0.000386098265647888,101450.1953125,302.079819107056
0.750155300043389,101517.234802246,300.025,22918.2167053223,0.00205748105049133,91.5702608835457,1.97198188304901,0.61278678894043,0.000385763732592265,101450.1953125,302.081955337524
0.800057918710081,101523.582458496,300.025,21648.7770080566,0.00205527210235596,91.4270254274769,1.97198188304901,0.61278678894043,0.000385763732592265,101450.1953125,302.081955337524
0.850193540265991,101579.010009766,300.025,22820.5680847168,0.0020591983795166,91.696552243495,1.93649637699127,0.61278678894043,0.000386881589889526,101450.1953125,302.081945800781
0.900070158611015,101514.88494873,300.025,21844.0761566162,0.0020573673248291,91.4696125691006,1.93649637699127,0.61278678894043,0.000386841607093811,101450.1953125,302.081938171387
0.95018377989436,101514.07623291,300.025,22429.9716949463,0.00206113219261169,91.7574768471206,1.90101087093353,0.61278678894043,0.000386841607093811,101450.1953125,302.081938171387
1.0000513981272,101545.845031738,300.025,22039.3733978271,0.00205176258087158,91.3160674838198,1.90101087093353,0.61278678894043,0.00038656001885732,101450.1953125,302.083748245239
1.0501720194975,101549.797058105,300.025,22039.3733978271,0.00206395578384399,91.632355147522,1.90101087093353,0.61278678894043,0.00038656001885732,101450.1953125,302.083748245239
1.10006063799119,101540.000915527,300.025,22332.3211669922,0.00205314993858337,91.4330143441363,1.93649637699127,0.61278678894043,0.000386966292063395,101450.1953125,302.083462142944
1.15021624723977,101566.230773926,300.025,21746.4275360107,0.0020503101348877,91.5495841008424,1.93649637699127,0.61278678894043,0.000386386593182882,101450.1953125,302.083219909668
1.20019185084357,101570.06072998,300.025,22722.9194641113,0.00206101655960083,91.4902573938709,1.97198188304901,0.61278678894043,0.000386386593182882,101450.1953125,302.083219909668
1.25022145510002,101531.120300293,300.025,21648.7770080566,0.00205397772789001,91.5182397600766,1.93649637699127,0.61278678894043,0.000386025746663411,101450.1953125,302.084831619263
1.3002540593925,101532.302856445,300.025,22918.2167053223,0.0020481538772583,91.4429916108441,1.97198188304901,0.61278678894043,0.000386705223719279,101450.1953125,302.084381484985
1.35007966118474,101564.247131348,300.025,21648.7770080566,0.00205958604812622,91.5529141174694,1.93649637699127,0.61278678894043,0.000386705223719279,101450.1953125,302.084381484985
1.40026726734868,101550.117492676,300.025,22918.2167053223,0.00205495691299438,91.5015832853548,1.93649637699127,0.61278678894043,0.000386395279566447,101450.1953125,302.085670852661
1.45007786895985,101558.059692383,300.025,21746.4275360107,0.00206141781806946,91.7930012855333,1.90101087093353,0.61278678894043,0.000386395279566447,101450.1953125,302.085670852661
1.5002564750157,101527.908325195,300.025,22527.6203155518,0.00204573321342468,91.3778229937055,1.90101087093353,0.626550559997559,0.000384841458002726,101450.1953125,302.086908721924
1.55010007702549,101541.717529297,300.025,21941.7247772217,0.00206235980987549,91.669790670333,1.90101087093353,0.61278678894043,0.000385649450620015,101450.1953125,302.087808990478
1.60022868247734,101512.847900391,300.025,22039.3733978271,0.00206076765060425,91.7715511208494,1.93649637699127,0.61278678894043,0.000385649450620015,101450.1953125,302.087808990478
1.65026928686621,101504.287719727,300.025,22137.0239257812,0.0020574848651886,91.8238534741297,1.93649637699127,0.626550559997559,0.000385356068611145,101450.1953125,302.088571929932
1.70022689025245,101555.648803711,300.025,21844.0761566162,0.00205509781837463,91.4157187107529,1.97198188304901,0.61278678894043,0.000383987792332967,101450.1953125,302.089363479614
1.75009249252798,101533.111572266,300.025,22527.6203155518,0.00207032012939453,91.8809239510256,1.93649637699127,0.61278678894043,0.000383987792332967,101450.1953125,302.089363479614
1.80023809818522,101505.462646484,300.025,21648.7770080566,0.00204754233360291,91.5155744684576,1.90101087093353,0.61278678894043,0.000382788276672363,101450.1953125,302.088217163086
